('hwm', 'jms', 11):('ttr', 'vgr', 17):10
('gdn', 'hwm', 12):('dtj', 'ppf', 21):11
('gdn', 'hwm', 12):('rgt', 'rvc', 21):11
('gdn', 'hwm', 12):('jdr', 'nfj', 21):11
('gdn', 'hwm', 12):('fbv', 'jdr', 21):11
('gdn', 'hwm', 12):('nfj', 'rvc', 21):11
('gdn', 'hwm', 12):('nfj', 'qsg', 21):11
('gdn', 'hwm', 12):('nfj', 'z06', 21):11
('gdn', 'hwm', 12):('rgt', 'z06', 21):11
('gdn', 'hwm', 12):('jgc', 'z10', 21):11
('gdn', 'hwm', 12):('fbv', 'pnd', 21):11
('gdn', 'hwm', 12):('jgc', 'z14', 21):11
('gdn', 'hwm', 12):('jdr', 'ttr', 21):11
('gdn', 'hwm', 12):('snh', 'vcs', 21):11
('gdn', 'hwm', 12):('ttr', 'z06', 21):11
('gdn', 'hwm', 12):('ftc', 'jgc', 21):11
('gdn', 'hwm', 12):('nfj', 'z12', 21):11
('gdn', 'hwm', 12):('rgt', 'z12', 21):11
('gdn', 'hwm', 12):('fbv', 'ftc', 21):11
('gdn', 'hwm', 12):('fbv', 'qsg', 21):11
('gdn', 'hwm', 12):('ttr', 'z12', 21):11
('gdn', 'hwm', 12):('ttr', 'z03', 21):11
('gdn', 'hwm', 12):('fbv', 'z06', 21):11
('gdn', 'hwm', 12):('pnd', 'ttr', 21):11
('gdn', 'hwm', 12):('jdr', 'rgt', 21):11
('gdn', 'hwm', 12):('fbv', 'z03', 21):11
('gdn', 'hwm', 12):('jgc', 'pnd', 21):11
('gdn', 'hwm', 12):('fbv', 'z12', 21):11
('gdn', 'hwm', 12):('nfj', 'smr', 21):11
('gdn', 'hwm', 12):('rgt', 'smr', 21):11
('gdn', 'hwm', 12):('rgt', 'z14', 21):11
('gdn', 'hwm', 12):('qsg', 'ttr', 21):11
('gdn', 'hwm', 12):('nfj', 'z14', 21):11
('gdn', 'hwm', 12):('ftc', 'rgt', 21):11
('gdn', 'hwm', 12):('drk', 'tdc', 21):11
('gdn', 'hwm', 12):('rgt', 'z10', 21):11
('gdn', 'hwm', 12):('pkj', 'tqq', 21):11
('gdn', 'hwm', 12):('jgc', 'qsg', 21):11
('gdn', 'hwm', 12):('drk', 'z09', 21):11
('gdn', 'hwm', 12):('rvc', 'ttr', 21):11
('gdn', 'hwm', 12):('nfj', 'z10', 21):11
('gdn', 'hwm', 12):('nfj', 'rsq', 21):11
('gdn', 'hwm', 12):('fbv', 'rvc', 21):11
('gdn', 'hwm', 12):('ttr', 'z14', 21):11
('gdn', 'hwm', 12):('rgt', 'rsq', 21):11
('gdn', 'hwm', 12):('jgc', 'z03', 21):11
('gdn', 'hwm', 12):('dtj', 'z18', 21):11
('gdn', 'hwm', 12):('fbv', 'z14', 21):11
('dvs', 'gdn', 12):('ttr', 'vgr', 17):11
('dvs', 'gdn', 12):('rgt', 'vgr', 17):11
('dvs', 'gdn', 12):('fbv', 'vgr', 17):11
('dvs', 'gdn', 12):('nqr', 'rgt', 18):11
('dvs', 'gdn', 12):('fbv', 'nqr', 18):11
('dvs', 'gdn', 12):('jgc', 'z15', 18):8
('dvs', 'gdn', 12):('nqr', 'ttr', 18):11
('dvs', 'gdn', 12):('jgc', 'sck', 19):10
('dvs', 'gdn', 12):('hmb', 'ttr', 19):11
('dvs', 'gdn', 12):('rgt', 'vcs', 19):10
('dvs', 'gdn', 12):('fbv', 'hmb', 19):11
('dvs', 'gdn', 12):('ttr', 'vcs', 19):10
('dvs', 'gdn', 12):('nfj', 'sck', 19):10
('dvs', 'gdn', 12):('fbv', 'vcs', 19):10
('dvs', 'gdn', 12):('hmb', 'rgt', 19):11
('dvs', 'gdn', 12):('ttr', 'z09', 20):10
('dvs', 'gdn', 12):('sck', 'tqq', 20):11
('dvs', 'gdn', 12):('fbv', 'z09', 20):10
('dvs', 'gdn', 12):('fbv', 'tdc', 20):10
('dvs', 'gdn', 12):('hmb', 'jgc', 20):11
('dvs', 'gdn', 12):('nfj', 'z15', 20):10
('dvs', 'gdn', 12):('rgt', 'z15', 20):10
('dvs', 'gdn', 12):('drk', 'vcs', 20):11
('dvs', 'gdn', 12):('hmb', 'nfj', 20):11
('dvs', 'gdn', 12):('jgc', 'nqr', 20):11
('dvs', 'gdn', 12):('jgc', 'z09', 20):10
('dvs', 'gdn', 12):('tdc', 'ttr', 20):10
('dvs', 'gdn', 12):('jfp', 'nfj', 20):11
('dvs', 'gdn', 12):('grd', 'rgt', 20):10
('dvs', 'gdn', 12):('ttr', 'z15', 20):10
('dvs', 'gdn', 12):('gvw', 'qjb', 20):10
('dvs', 'gdn', 12):('fbv', 'grd', 20):10
('dvs', 'gdn', 12):('nfj', 'vgr', 20):11
('dvs', 'gdn', 12):('rgt', 'tdc', 20):10
('dvs', 'gdn', 12):('nfj', 'nqr', 20):11
('dvs', 'gdn', 12):('jfp', 'jgc', 20):11
('dvs', 'gdn', 12):('fbv', 'z15', 20):10
('dvs', 'gdn', 12):('rgt', 'z09', 20):10
('dvs', 'gdn', 12):('grd', 'ttr', 20):10
('dvs', 'gdn', 12):('jgc', 'vgr', 20):11
('dvs', 'gdn', 12):('nfj', 'z09', 20):10
('dvs', 'gdn', 12):('tqq', 'z15', 21):11
('dvs', 'gdn', 12):('rgt', 'tpv', 21):11
('dvs', 'gdn', 12):('nfj', 'tpv', 21):11
('dvs', 'gdn', 12):('nfj', 'pnd', 21):11
('dvs', 'gdn', 12):('tqq', 'z16', 21):11
('dvs', 'gdn', 12):('drk', 'z15', 21):11
('dvs', 'gdn', 12):('jgc', 'rvc', 21):11
('dvs', 'gdn', 12):('jgc', 'z06', 21):11
('dvs', 'gdn', 12):('pnd', 'rgt', 21):11
('dvs', 'gdn', 12):('ttr', 'z10', 21):11
('dvs', 'gdn', 12):('fhh', 'nfj', 21):11
('dvs', 'gdn', 12):('jgc', 'z12', 21):11
('dvs', 'gdn', 12):('nfj', 'z03', 21):11
('dvs', 'gdn', 12):('vcs', 'z22', 21):11
('dvs', 'gdn', 12):('rgt', 'z03', 21):11
('dvs', 'gdn', 12):('drk', 'grd', 21):11
('dvs', 'gdn', 12):('jdr', 'jgc', 21):11
('dvs', 'gdn', 12):('tqq', 'z09', 21):11
('dvs', 'gdn', 12):('fbv', 'z10', 21):11
('dvs', 'gdn', 12):('ftc', 'nfj', 21):11
('dvs', 'gdn', 12):('ftc', 'ttr', 21):11
('dvs', 'gdn', 12):('qsg', 'rgt', 21):11
('dvs', 'gdn', 12):('fhh', 'rgt', 21):11
('dvs', 'gdn', 12):('dtj', 'ppf', 21):11
('dvs', 'gdn', 12):('rgt', 'rvc', 21):11
('dvs', 'gdn', 12):('jdr', 'nfj', 21):11
('dvs', 'gdn', 12):('fbv', 'jdr', 21):11
('dvs', 'gdn', 12):('nfj', 'rvc', 21):11
('dvs', 'gdn', 12):('nfj', 'qsg', 21):11
('dvs', 'gdn', 12):('nfj', 'z06', 21):11
('dvs', 'gdn', 12):('rgt', 'z06', 21):11
('dvs', 'gdn', 12):('jgc', 'z10', 21):11
('dvs', 'gdn', 12):('fbv', 'pnd', 21):11
('dvs', 'gdn', 12):('jgc', 'z14', 21):11
('dvs', 'gdn', 12):('jdr', 'ttr', 21):11
('dvs', 'gdn', 12):('snh', 'vcs', 21):11
('dvs', 'gdn', 12):('ttr', 'z06', 21):11
('dvs', 'gdn', 12):('ftc', 'jgc', 21):11
('dvs', 'gdn', 12):('nfj', 'z12', 21):11
('dvs', 'gdn', 12):('rgt', 'z12', 21):11
('dvs', 'gdn', 12):('fbv', 'ftc', 21):11
('dvs', 'gdn', 12):('fbv', 'qsg', 21):11
('dvs', 'gdn', 12):('ttr', 'z12', 21):11
('dvs', 'gdn', 12):('ttr', 'z03', 21):11
('dvs', 'gdn', 12):('fbv', 'z06', 21):11
('dvs', 'gdn', 12):('pnd', 'ttr', 21):11
('dvs', 'gdn', 12):('jdr', 'rgt', 21):11
('dvs', 'gdn', 12):('fbv', 'z03', 21):11
('dvs', 'gdn', 12):('jgc', 'pnd', 21):11
('dvs', 'gdn', 12):('fbv', 'z12', 21):11
('dvs', 'gdn', 12):('nfj', 'smr', 21):11
('dvs', 'gdn', 12):('rgt', 'smr', 21):11
('dvs', 'gdn', 12):('rgt', 'z14', 21):11
('dvs', 'gdn', 12):('qsg', 'ttr', 21):11
('dvs', 'gdn', 12):('nfj', 'z14', 21):11
('dvs', 'gdn', 12):('ftc', 'rgt', 21):11
('dvs', 'gdn', 12):('drk', 'tdc', 21):11
('dvs', 'gdn', 12):('rgt', 'z10', 21):11
('dvs', 'gdn', 12):('pkj', 'tqq', 21):11
('dvs', 'gdn', 12):('jgc', 'qsg', 21):11
('dvs', 'gdn', 12):('drk', 'z09', 21):11
('dvs', 'gdn', 12):('rvc', 'ttr', 21):11
('dvs', 'gdn', 12):('nfj', 'z10', 21):11
('dvs', 'gdn', 12):('nfj', 'rsq', 21):11
('dvs', 'gdn', 12):('fbv', 'rvc', 21):11
('dvs', 'gdn', 12):('ttr', 'z14', 21):11
('dvs', 'gdn', 12):('rgt', 'rsq', 21):11
('dvs', 'gdn', 12):('jgc', 'z03', 21):11
('dvs', 'gdn', 12):('dtj', 'z18', 21):11
('dvs', 'gdn', 12):('fbv', 'z14', 21):11
('jhm', 'jms', 12):('ttr', 'vgr', 17):11
('jhm', 'jms', 12):('rgt', 'vgr', 17):11
('jhm', 'jms', 12):('fbv', 'vgr', 17):11
('jhm', 'jms', 12):('nqr', 'rgt', 18):11
('jhm', 'jms', 12):('fbv', 'nqr', 18):11
('jhm', 'jms', 12):('jgc', 'z15', 18):8
('jhm', 'jms', 12):('nqr', 'ttr', 18):11
('jhm', 'jms', 12):('jgc', 'sck', 19):10
('jhm', 'jms', 12):('hmb', 'ttr', 19):11
('jhm', 'jms', 12):('rgt', 'vcs', 19):10
('jhm', 'jms', 12):('fbv', 'hmb', 19):11
('jhm', 'jms', 12):('ttr', 'vcs', 19):10
('jhm', 'jms', 12):('nfj', 'sck', 19):10
('jhm', 'jms', 12):('fbv', 'vcs', 19):10
('jhm', 'jms', 12):('hmb', 'rgt', 19):11
('jhm', 'jms', 12):('ttr', 'z09', 20):10
('jhm', 'jms', 12):('sck', 'tqq', 20):11
('jhm', 'jms', 12):('fbv', 'z09', 20):10
('jhm', 'jms', 12):('fbv', 'tdc', 20):10
('jhm', 'jms', 12):('hmb', 'jgc', 20):11
('jhm', 'jms', 12):('nfj', 'z15', 20):10
('jhm', 'jms', 12):('rgt', 'z15', 20):10
('jhm', 'jms', 12):('drk', 'vcs', 20):11
('jhm', 'jms', 12):('hmb', 'nfj', 20):11
('jhm', 'jms', 12):('jgc', 'nqr', 20):11
('jhm', 'jms', 12):('jgc', 'z09', 20):10
('jhm', 'jms', 12):('tdc', 'ttr', 20):10
('jhm', 'jms', 12):('jfp', 'nfj', 20):11
('jhm', 'jms', 12):('grd', 'rgt', 20):10
('jhm', 'jms', 12):('ttr', 'z15', 20):10
('jhm', 'jms', 12):('gvw', 'qjb', 20):10
('jhm', 'jms', 12):('fbv', 'grd', 20):10
('jhm', 'jms', 12):('nfj', 'vgr', 20):11
('jhm', 'jms', 12):('rgt', 'tdc', 20):10
('jhm', 'jms', 12):('nfj', 'nqr', 20):11
('jhm', 'jms', 12):('jfp', 'jgc', 20):11
('jhm', 'jms', 12):('fbv', 'z15', 20):10
('jhm', 'jms', 12):('rgt', 'z09', 20):10
('jhm', 'jms', 12):('grd', 'ttr', 20):10
('jhm', 'jms', 12):('jgc', 'vgr', 20):11
('jhm', 'jms', 12):('nfj', 'z09', 20):10
('jhm', 'jms', 12):('tqq', 'z15', 21):11
('jhm', 'jms', 12):('rgt', 'tpv', 21):11
('jhm', 'jms', 12):('nfj', 'tpv', 21):11
('jhm', 'jms', 12):('nfj', 'pnd', 21):11
('jhm', 'jms', 12):('tqq', 'z16', 21):11
('jhm', 'jms', 12):('drk', 'z15', 21):11
('jhm', 'jms', 12):('jgc', 'rvc', 21):11
('jhm', 'jms', 12):('jgc', 'z06', 21):11
('jhm', 'jms', 12):('pnd', 'rgt', 21):11
('jhm', 'jms', 12):('ttr', 'z10', 21):11
('jhm', 'jms', 12):('fhh', 'nfj', 21):11
('jhm', 'jms', 12):('jgc', 'z12', 21):11
('jhm', 'jms', 12):('nfj', 'z03', 21):11
('jhm', 'jms', 12):('rgt', 'z03', 21):11
('jhm', 'jms', 12):('drk', 'grd', 21):11
('jhm', 'jms', 12):('jdr', 'jgc', 21):11
('jhm', 'jms', 12):('tqq', 'z09', 21):11
('jhm', 'jms', 12):('fbv', 'z10', 21):11
('jhm', 'jms', 12):('ftc', 'nfj', 21):11
('jhm', 'jms', 12):('ftc', 'ttr', 21):11
('jhm', 'jms', 12):('qsg', 'rgt', 21):11
('jhm', 'jms', 12):('fhh', 'rgt', 21):11
('jhm', 'jms', 12):('rgt', 'rvc', 21):11
('jhm', 'jms', 12):('jdr', 'nfj', 21):11
('jhm', 'jms', 12):('fbv', 'jdr', 21):11
('jhm', 'jms', 12):('nfj', 'rvc', 21):11
('jhm', 'jms', 12):('nfj', 'qsg', 21):11
('jhm', 'jms', 12):('nfj', 'z06', 21):11
('jhm', 'jms', 12):('rgt', 'z06', 21):11
('jhm', 'jms', 12):('jgc', 'z10', 21):11
('jhm', 'jms', 12):('fbv', 'pnd', 21):11
('jhm', 'jms', 12):('jgc', 'z14', 21):11
('jhm', 'jms', 12):('jdr', 'ttr', 21):11
('jhm', 'jms', 12):('ttr', 'z06', 21):11
('jhm', 'jms', 12):('ftc', 'jgc', 21):11
('jhm', 'jms', 12):('nfj', 'z12', 21):11
('jhm', 'jms', 12):('rgt', 'z12', 21):11
('jhm', 'jms', 12):('fbv', 'ftc', 21):11
('jhm', 'jms', 12):('fbv', 'qsg', 21):11
('jhm', 'jms', 12):('ttr', 'z12', 21):11
('jhm', 'jms', 12):('ttr', 'z03', 21):11
('jhm', 'jms', 12):('fbv', 'z06', 21):11
('jhm', 'jms', 12):('pnd', 'ttr', 21):11
('jhm', 'jms', 12):('jdr', 'rgt', 21):11
('jhm', 'jms', 12):('fbv', 'z03', 21):11
('jhm', 'jms', 12):('jgc', 'pnd', 21):11
('jhm', 'jms', 12):('fbv', 'z12', 21):11
('jhm', 'jms', 12):('nfj', 'smr', 21):11
('jhm', 'jms', 12):('rgt', 'smr', 21):11
('jhm', 'jms', 12):('rgt', 'z14', 21):11
('jhm', 'jms', 12):('qsg', 'ttr', 21):11
('jhm', 'jms', 12):('nfj', 'z14', 21):11
('jhm', 'jms', 12):('ftc', 'rgt', 21):11
('jhm', 'jms', 12):('drk', 'tdc', 21):11
('jhm', 'jms', 12):('rgt', 'z10', 21):11
('jhm', 'jms', 12):('pkj', 'tqq', 21):11
('jhm', 'jms', 12):('jgc', 'qsg', 21):11
('jhm', 'jms', 12):('drk', 'z09', 21):11
('jhm', 'jms', 12):('rvc', 'ttr', 21):11
('jhm', 'jms', 12):('nfj', 'z10', 21):11
('jhm', 'jms', 12):('nfj', 'rsq', 21):11
('jhm', 'jms', 12):('fbv', 'rvc', 21):11
('jhm', 'jms', 12):('ttr', 'z14', 21):11
('jhm', 'jms', 12):('rgt', 'rsq', 21):11
('jhm', 'jms', 12):('jgc', 'z03', 21):11
('jhm', 'jms', 12):('fbv', 'z14', 21):11
('jms', 'wst', 12):('ttr', 'vgr', 17):11
('jms', 'wst', 12):('rgt', 'vgr', 17):11
('jms', 'wst', 12):('fbv', 'vgr', 17):11
('jms', 'wst', 12):('nqr', 'rgt', 18):11
('jms', 'wst', 12):('fbv', 'nqr', 18):11
('jms', 'wst', 12):('jgc', 'z15', 18):8
('jms', 'wst', 12):('nqr', 'ttr', 18):11
('jms', 'wst', 12):('jgc', 'sck', 19):10
('jms', 'wst', 12):('hmb', 'ttr', 19):11
('jms', 'wst', 12):('rgt', 'vcs', 19):10
('jms', 'wst', 12):('fbv', 'hmb', 19):11
('jms', 'wst', 12):('ttr', 'vcs', 19):10
('jms', 'wst', 12):('nfj', 'sck', 19):10
('jms', 'wst', 12):('fbv', 'vcs', 19):10
('jms', 'wst', 12):('hmb', 'rgt', 19):11
('jms', 'wst', 12):('ttr', 'z09', 20):10
('jms', 'wst', 12):('sck', 'tqq', 20):11
('jms', 'wst', 12):('fbv', 'z09', 20):10
('jms', 'wst', 12):('fbv', 'tdc', 20):10
('jms', 'wst', 12):('hmb', 'jgc', 20):11
('jms', 'wst', 12):('nfj', 'z15', 20):10
('jms', 'wst', 12):('rgt', 'z15', 20):10
('jms', 'wst', 12):('drk', 'vcs', 20):11
('jms', 'wst', 12):('hmb', 'nfj', 20):11
('jms', 'wst', 12):('jgc', 'nqr', 20):11
('jms', 'wst', 12):('jgc', 'z09', 20):10
('jms', 'wst', 12):('tdc', 'ttr', 20):10
('jms', 'wst', 12):('jfp', 'nfj', 20):11
('jms', 'wst', 12):('grd', 'rgt', 20):10
('jms', 'wst', 12):('ttr', 'z15', 20):10
('jms', 'wst', 12):('gvw', 'qjb', 20):10
('jms', 'wst', 12):('fbv', 'grd', 20):10
('jms', 'wst', 12):('nfj', 'vgr', 20):11
('jms', 'wst', 12):('rgt', 'tdc', 20):10
('jms', 'wst', 12):('nfj', 'nqr', 20):11
('jms', 'wst', 12):('jfp', 'jgc', 20):11
('jms', 'wst', 12):('fbv', 'z15', 20):10
('jms', 'wst', 12):('rgt', 'z09', 20):10
('jms', 'wst', 12):('grd', 'ttr', 20):10
('jms', 'wst', 12):('jgc', 'vgr', 20):11
('jms', 'wst', 12):('nfj', 'z09', 20):10
('jms', 'wst', 12):('tqq', 'z15', 21):11
('jms', 'wst', 12):('rgt', 'tpv', 21):11
('jms', 'wst', 12):('nfj', 'tpv', 21):11
('jms', 'wst', 12):('nfj', 'pnd', 21):11
('jms', 'wst', 12):('tqq', 'z16', 21):11
('jms', 'wst', 12):('drk', 'z15', 21):11
('jms', 'wst', 12):('jgc', 'rvc', 21):11
('jms', 'wst', 12):('jgc', 'z06', 21):11
('jms', 'wst', 12):('pnd', 'rgt', 21):11
('jms', 'wst', 12):('ttr', 'z10', 21):11
('jms', 'wst', 12):('fhh', 'nfj', 21):11
('jms', 'wst', 12):('jgc', 'z12', 21):11
('jms', 'wst', 12):('nfj', 'z03', 21):11
('jms', 'wst', 12):('rgt', 'z03', 21):11
('jms', 'wst', 12):('drk', 'grd', 21):11
('jms', 'wst', 12):('jdr', 'jgc', 21):11
('jms', 'wst', 12):('tqq', 'z09', 21):11
('jms', 'wst', 12):('fbv', 'z10', 21):11
('jms', 'wst', 12):('ftc', 'nfj', 21):11
('jms', 'wst', 12):('ftc', 'ttr', 21):11
('jms', 'wst', 12):('qsg', 'rgt', 21):11
('jms', 'wst', 12):('fhh', 'rgt', 21):11
('jms', 'wst', 12):('rgt', 'rvc', 21):11
('jms', 'wst', 12):('jdr', 'nfj', 21):11
('jms', 'wst', 12):('fbv', 'jdr', 21):11
('jms', 'wst', 12):('nfj', 'rvc', 21):11
('jms', 'wst', 12):('nfj', 'qsg', 21):11
('jms', 'wst', 12):('nfj', 'z06', 21):11
('jms', 'wst', 12):('rgt', 'z06', 21):11
('jms', 'wst', 12):('jgc', 'z10', 21):11
('jms', 'wst', 12):('fbv', 'pnd', 21):11
('jms', 'wst', 12):('jgc', 'z14', 21):11
('jms', 'wst', 12):('jdr', 'ttr', 21):11
('jms', 'wst', 12):('ttr', 'z06', 21):11
('jms', 'wst', 12):('ftc', 'jgc', 21):11
('jms', 'wst', 12):('nfj', 'z12', 21):11
('jms', 'wst', 12):('rgt', 'z12', 21):11
('jms', 'wst', 12):('fbv', 'ftc', 21):11
('jms', 'wst', 12):('fbv', 'qsg', 21):11
('jms', 'wst', 12):('ttr', 'z12', 21):11
('jms', 'wst', 12):('ttr', 'z03', 21):11
('jms', 'wst', 12):('fbv', 'z06', 21):11
('jms', 'wst', 12):('pnd', 'ttr', 21):11
('jms', 'wst', 12):('jdr', 'rgt', 21):11
('jms', 'wst', 12):('fbv', 'z03', 21):11
('jms', 'wst', 12):('jgc', 'pnd', 21):11
('jms', 'wst', 12):('fbv', 'z12', 21):11
('jms', 'wst', 12):('nfj', 'smr', 21):11
('jms', 'wst', 12):('rgt', 'smr', 21):11
('jms', 'wst', 12):('rgt', 'z14', 21):11
('jms', 'wst', 12):('qsg', 'ttr', 21):11
('jms', 'wst', 12):('nfj', 'z14', 21):11
('jms', 'wst', 12):('ftc', 'rgt', 21):11
('jms', 'wst', 12):('drk', 'tdc', 21):11
('jms', 'wst', 12):('rgt', 'z10', 21):11
('jms', 'wst', 12):('pkj', 'tqq', 21):11
('jms', 'wst', 12):('jgc', 'qsg', 21):11
('jms', 'wst', 12):('drk', 'z09', 21):11
('jms', 'wst', 12):('rvc', 'ttr', 21):11
('jms', 'wst', 12):('nfj', 'z10', 21):11
('jms', 'wst', 12):('nfj', 'rsq', 21):11
('jms', 'wst', 12):('fbv', 'rvc', 21):11
('jms', 'wst', 12):('ttr', 'z14', 21):11
('jms', 'wst', 12):('rgt', 'rsq', 21):11
('jms', 'wst', 12):('jgc', 'z03', 21):11
('jms', 'wst', 12):('fbv', 'z14', 21):11
('dkn', 'dvs', 13):('ttr', 'vgr', 17):12
('dkn', 'dvs', 13):('rgt', 'vgr', 17):12
('dkn', 'dvs', 13):('fbv', 'vgr', 17):12
('dkn', 'dvs', 13):('nqr', 'rgt', 18):12
('dkn', 'dvs', 13):('fbv', 'nqr', 18):12
('dkn', 'dvs', 13):('jgc', 'z15', 18):9
('dkn', 'dvs', 13):('nqr', 'ttr', 18):12
('dkn', 'dvs', 13):('jgc', 'sck', 19):11
('dkn', 'dvs', 13):('hmb', 'ttr', 19):12
('dkn', 'dvs', 13):('rgt', 'vcs', 19):11
('dkn', 'dvs', 13):('fbv', 'hmb', 19):12
('dkn', 'dvs', 13):('ttr', 'vcs', 19):11
('dkn', 'dvs', 13):('nfj', 'sck', 19):11
('dkn', 'dvs', 13):('fbv', 'vcs', 19):11
('dkn', 'dvs', 13):('hmb', 'rgt', 19):12
('dkn', 'dvs', 13):('ttr', 'z09', 20):11
('dkn', 'dvs', 13):('sck', 'tqq', 20):12
('dkn', 'dvs', 13):('fbv', 'z09', 20):11
('dkn', 'dvs', 13):('fbv', 'tdc', 20):11
('dkn', 'dvs', 13):('hmb', 'jgc', 20):12
('dkn', 'dvs', 13):('nfj', 'z15', 20):11
('dkn', 'dvs', 13):('rgt', 'z15', 20):11
('dkn', 'dvs', 13):('drk', 'vcs', 20):12
('dkn', 'dvs', 13):('hmb', 'nfj', 20):12
('dkn', 'dvs', 13):('jgc', 'nqr', 20):12
('dkn', 'dvs', 13):('jgc', 'z09', 20):11
('dkn', 'dvs', 13):('tdc', 'ttr', 20):11
('dkn', 'dvs', 13):('jfp', 'nfj', 20):12
('dkn', 'dvs', 13):('grd', 'rgt', 20):11
('dkn', 'dvs', 13):('ttr', 'z15', 20):11
('dkn', 'dvs', 13):('gvw', 'qjb', 20):11
('dkn', 'dvs', 13):('fbv', 'grd', 20):11
('dkn', 'dvs', 13):('nfj', 'vgr', 20):12
('dkn', 'dvs', 13):('rgt', 'tdc', 20):11
('dkn', 'dvs', 13):('nfj', 'nqr', 20):12
('dkn', 'dvs', 13):('jfp', 'jgc', 20):12
('dkn', 'dvs', 13):('fbv', 'z15', 20):11
('dkn', 'dvs', 13):('rgt', 'z09', 20):11
('dkn', 'dvs', 13):('grd', 'ttr', 20):11
('dkn', 'dvs', 13):('jgc', 'vgr', 20):12
('dkn', 'dvs', 13):('nfj', 'z09', 20):11
('dkn', 'dvs', 13):('tqq', 'z15', 21):12
('dkn', 'dvs', 13):('rgt', 'tpv', 21):12
('dkn', 'dvs', 13):('nfj', 'tpv', 21):12
('dkn', 'dvs', 13):('nfj', 'pnd', 21):12
('dkn', 'dvs', 13):('tqq', 'z16', 21):12
('dkn', 'dvs', 13):('drk', 'z15', 21):12
('dkn', 'dvs', 13):('vcs', 'z31', 21):12
('dkn', 'dvs', 13):('jgc', 'rvc', 21):12
('dkn', 'dvs', 13):('jgc', 'z06', 21):12
('dkn', 'dvs', 13):('vcs', 'z32', 21):12
('dkn', 'dvs', 13):('pnd', 'rgt', 21):12
('dkn', 'dvs', 13):('ttr', 'z10', 21):12
('dkn', 'dvs', 13):('fhh', 'nfj', 21):12
('dkn', 'dvs', 13):('jgc', 'z12', 21):12
('dkn', 'dvs', 13):('nfj', 'z03', 21):12
('dkn', 'dvs', 13):('vcs', 'z22', 21):11
('dkn', 'dvs', 13):('vcs', 'z34', 21):12
('dkn', 'dvs', 13):('rgt', 'z03', 21):12
('dkn', 'dvs', 13):('mmr', 'vcs', 21):12
('dkn', 'dvs', 13):('drk', 'grd', 21):12
('dkn', 'dvs', 13):('jdr', 'jgc', 21):12
('dkn', 'dvs', 13):('tqq', 'z09', 21):12
('dkn', 'dvs', 13):('fbv', 'z10', 21):12
('dkn', 'dvs', 13):('ftc', 'nfj', 21):12
('dkn', 'dvs', 13):('ftc', 'ttr', 21):12
('dkn', 'dvs', 13):('qsg', 'rgt', 21):12
('dkn', 'dvs', 13):('fhh', 'rgt', 21):12
('dkn', 'dvs', 13):('dtj', 'ppf', 21):11
('dkn', 'dvs', 13):('rgt', 'rvc', 21):12
('dkn', 'dvs', 13):('dtd', 'vcs', 21):12
('dkn', 'dvs', 13):('jdr', 'nfj', 21):12
('dkn', 'dvs', 13):('fbv', 'jdr', 21):12
('dkn', 'dvs', 13):('nfj', 'rvc', 21):12
('dkn', 'dvs', 13):('nfj', 'qsg', 21):12
('dkn', 'dvs', 13):('nfj', 'z06', 21):12
('dkn', 'dvs', 13):('rgt', 'z06', 21):12
('dkn', 'dvs', 13):('jgc', 'z10', 21):12
('dkn', 'dvs', 13):('fbv', 'pnd', 21):12
('dkn', 'dvs', 13):('jgc', 'z14', 21):12
('dkn', 'dvs', 13):('jdr', 'ttr', 21):12
('dkn', 'dvs', 13):('snh', 'vcs', 21):11
('dkn', 'dvs', 13):('ttr', 'z06', 21):12
('dkn', 'dvs', 13):('ftc', 'jgc', 21):12
('dkn', 'dvs', 13):('nfj', 'z12', 21):12
('dkn', 'dvs', 13):('rgt', 'z12', 21):12
('dkn', 'dvs', 13):('fbv', 'ftc', 21):12
('dkn', 'dvs', 13):('fbv', 'qsg', 21):12
('dkn', 'dvs', 13):('ttr', 'z12', 21):12
('dkn', 'dvs', 13):('ttr', 'z03', 21):12
('dkn', 'dvs', 13):('fbv', 'z06', 21):12
('dkn', 'dvs', 13):('pnd', 'ttr', 21):12
('dkn', 'dvs', 13):('qgm', 'vcs', 21):12
('dkn', 'dvs', 13):('jdr', 'rgt', 21):12
('dkn', 'dvs', 13):('vcs', 'z30', 21):12
('dkn', 'dvs', 13):('fbv', 'z03', 21):12
('dkn', 'dvs', 13):('jgc', 'pnd', 21):12
('dkn', 'dvs', 13):('fbv', 'z12', 21):12
('dkn', 'dvs', 13):('vbc', 'vcs', 21):12
('dkn', 'dvs', 13):('nfj', 'smr', 21):12
('dkn', 'dvs', 13):('rgt', 'smr', 21):12
('dkn', 'dvs', 13):('rgt', 'z14', 21):12
('dkn', 'dvs', 13):('qsg', 'ttr', 21):12
('dkn', 'dvs', 13):('vcs', 'z29', 21):12
('dkn', 'dvs', 13):('nfj', 'z14', 21):12
('dkn', 'dvs', 13):('ftc', 'rgt', 21):12
('dkn', 'dvs', 13):('drk', 'tdc', 21):12
('dkn', 'dvs', 13):('rgt', 'z10', 21):12
('dkn', 'dvs', 13):('pkj', 'tqq', 21):12
('dkn', 'dvs', 13):('jgc', 'qsg', 21):12
('dkn', 'dvs', 13):('drk', 'z09', 21):12
('dkn', 'dvs', 13):('rvc', 'ttr', 21):12
